UID,Friends,Enemies,Karma,ForumPosts,Detail,Description,Until,Networth,Played
1491842,1,12,0,7,Account marked for deletion,In federal jail permanently,1851292800,8741705,1046224
1491858,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1589837,0
1491882,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,5014555,20290
1491959,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,184234937,0
1492043,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2303722,180
1492067,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,284244,182
1492125,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,120
1492150,2,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,9850875,93062
1492247,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,420560,346546
1492309,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2316097,7035
1492380,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,194349296,640148
1492603,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,1389640,1036
1492632,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,10532629,28291
1492665,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,-5957535,0
1492724,2,0,0,14,Account marked for deletion,In federal jail permanently,1851292800,6895392543,821970
1492731,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,795922,120
1492732,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,76129625,563
1492842,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,13952834,0
1492962,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2961720,25396
1492976,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,7344457,0
1493026,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3035322,19809
1493031,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2955901,20863
1493052,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,6720086,0
1493159,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,363185,20489
1493212,2,0,0,8,Account marked for deletion,In federal jail permanently,1851292800,28842171,240
1493383,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,12059112,317112
1493404,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2732498,0
1493460,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,111393164,739825
1493582,2,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,209565799,472500
1493609,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,285984,22930
1493615,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,73110,20705
1493665,4,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,8142490,191537
1493825,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,71569373,146851
1493832,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,33658110,22597
1494015,1,3,0,52,Account marked for deletion,In federal jail permanently,1851292800,5344082,0
1494109,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-15280421,0
1494158,1,2,0,19,Account marked for deletion,In federal jail permanently,1851292800,5047088,389793
1494250,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,21826431,60
1494287,6,5,0,1385,Account marked for deletion,In federal jail permanently,1851292800,-233934,2287070
1494309,0,1,0,172,Account marked for deletion,In federal jail permanently,1851292800,10558708,479211
1494317,1,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,7623087,109279
1494318,3,1,0,99,Account marked for deletion,In federal jail permanently,1851292800,2737307843,1403193
1494346,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,297575,0
1494380,1,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,44259332,521188
1494385,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,623334768,710526
1494391,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,52452698,189335
1494412,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-52182,0
1494444,3,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,3567461,860755
1494645,2,1,0,168,Account marked for deletion,In federal jail permanently,1851292800,3209121,0
1494883,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,16342859,0
1495046,3,1,0,476,Account marked for deletion,In federal jail permanently,1851292800,922574063,1181629
1495069,1,2,0,2,Account marked for deletion,In federal jail permanently,1851292800,7638202,344166
1495075,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,58654906,35976
1495132,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2466410,0
1495257,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,1205878,2716
1495287,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,185222,1899
1495301,1,0,0,7,Account marked for deletion,In federal jail permanently,1851292800,1416712091,1061076
1495413,0,4,0,23,Account marked for deletion,In federal jail permanently,1851292800,213451927,331851
1495430,3,2,0,46,Account marked for deletion,In federal jail permanently,1851292800,18510278,491626
1495445,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,32812756,2521
1495451,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,5744921,8541
1495534,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,61243710,120
1495568,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,22505544,42359
1495627,0,0,0,12,Account marked for deletion,In federal jail permanently,1851292800,329976055,126563
1495652,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,4646040,35067
1495767,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,33628394,245063
1495777,1,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,710938321,0
1495809,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-1675013,0
1495810,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-10534322,0
1495950,1,3,0,0,Account marked for deletion,In federal jail permanently,1851292800,600490,0
1496164,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,63101594,0
1496230,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1018407,26785
1496262,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1270318,28474
1496321,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,6450738,0
1496415,0,1,0,2,Account marked for deletion,In federal jail permanently,1851292800,8632054,240
1496434,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,14657749,0
1496492,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,1223598,0
1496518,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,373257,51025
1496563,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,6646012,0
1496634,0,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,548739,0
1496665,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,344916,0
1496723,1,0,0,25,Account marked for deletion,In federal jail permanently,1851292800,1917519,152362
1496772,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1591250,2346
1496825,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1111878,45315
1496909,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,154562,50138
1497107,23,14,12,31,Account marked for deletion,In federal jail permanently,1851292800,2861075316,5738212
1497159,2,5,4,7,Account marked for deletion,In federal jail permanently,1851292800,6848239291,356393
1497212,0,0,0,0,Multiple Accounts,In federal jail permanently,1851292800,656168,0
1497292,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,68532122,0
1497320,0,2,0,85,Account marked for deletion,In federal jail permanently,1851292800,30638758,712570
1497362,0,0,0,11,Account marked for deletion,In federal jail permanently,1851292800,79667911,138456
1497498,2,2,0,16,Account marked for deletion,In federal jail permanently,1851292800,2648162125,538611
1497508,0,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,3842350,28230
1497598,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,57048707,0
1497613,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,3150972,36686
1497718,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,213197956,603769
1497735,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1528926,25086
1497791,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2850155,13677
1497815,0,0,0,25,Account marked for deletion,In federal jail permanently,1851292800,192729925,120
1497852,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,65433739,698550
1497898,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2150504,0
1498041,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,827721,7984
1498194,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,36222679,120
1498204,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,60462,24311
1498206,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,5390633,573760
1498217,1,4,0,1,Account marked for deletion,In federal jail permanently,1851292800,209851633,1547895
1498252,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,91629,291
1498323,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,49798958,323418
1498363,2,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,532132,198863
1498399,0,0,0,0,Multiple Accounts,In federal jail permanently,1851292800,2333288,137533
1498451,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3559936,77616
1498466,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,11425107,0
1498513,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,41717578,0
1498557,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,13027328,88318
1498677,0,0,0,138,Account marked for deletion,In federal jail permanently,1851292800,129930497,660400
1498680,1,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,6902692,154249
1498791,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,9956111,11787
1498795,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2323799,0
1498866,6,6,0,1,Account marked for deletion,In federal jail permanently,1851292800,16717880,767541
1498878,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3673049,54220
1498922,0,0,0,32,Account marked for deletion,In federal jail permanently,1851292800,11048083,60
1498963,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,7786502,120
1499003,0,0,0,12,Account marked for deletion,In federal jail permanently,1851292800,1497581,13429
1499120,0,0,0,8,Account marked for deletion,In federal jail permanently,1851292800,1777705,120
1499155,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,809240,21411
1499201,0,4,0,21,Account marked for deletion,In federal jail permanently,1851292800,28812073,2122894
1499254,6,3,0,558,Account marked for deletion,In federal jail permanently,1851292800,31809924849,4259496
1499286,11,3,0,120,Account marked for deletion,In federal jail permanently,1851292800,-130705679,3322727
1499289,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,5469638,234269
1499357,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,836687,496
1499375,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,1410311,14323
1499412,2,0,10,33,Account marked for deletion,In federal jail permanently,1851292800,192281198,281364
1499442,0,2,0,1,Account marked for deletion,In federal jail permanently,1851292800,754439493,977258
1499448,5,15,0,13,Account marked for deletion,In federal jail permanently,1851292800,-2618320647,2928969
1499453,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,1333401144,1027936
1499457,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,20905352,212081
1499518,0,6,0,3,Account marked for deletion,In federal jail permanently,1851292800,1118426436,1034442
1499550,1,2,0,14,Account marked for deletion,In federal jail permanently,1851292800,34052992,1351502
1499688,3,0,0,1416,Account marked for deletion,In federal jail permanently,1851292800,67123977,0
1499723,0,1,0,3,Account marked for deletion,In federal jail permanently,1851292800,100614597,0
1499762,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,197584837,0
1499840,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,48104825,872
1499934,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,392083991,560298
1499936,0,0,0,22,Account marked for deletion,In federal jail permanently,1851292800,1841472,148639
1499952,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,16665828,16063
1499978,1,0,0,7,Account marked for deletion,In federal jail permanently,1851292800,1081370,0
1500136,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2535198,4632
1500192,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,6852894858,0
1500197,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,991574,3218
1500372,0,1,0,49,Account marked for deletion,In federal jail permanently,1851292800,40336589,0
1500450,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,32995111,231509
1500457,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,4548950,0
1500467,3,1,0,7,Account marked for deletion,In federal jail permanently,1851292800,6163491,0
1500498,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,1548692,68621
1500530,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,53624967,113967
1500596,0,2,0,4,Account marked for deletion,In federal jail permanently,1851292800,191684599,691348
1500644,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,159459914,913208
1500662,1,1,0,10,Account marked for deletion,In federal jail permanently,1851292800,47367827,38803
1500673,2,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,147235112,0
1500735,1,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,428495491,183471
1500755,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,94575781,69310
1500797,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,5022004,157821
1500823,1,5,0,2,Account marked for deletion,In federal jail permanently,1851292800,35694691,1889011
1500842,9,4,0,90,Account marked for deletion,In federal jail permanently,1851292800,6610602499,9493712
1500848,0,0,0,431,Account marked for deletion,In federal jail permanently,1851292800,431389,503305
1500966,0,0,0,75,Account marked for deletion,In federal jail permanently,1851292800,5349500,951779
1501014,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,814821,1944
1501028,0,0,0,13,Account marked for deletion,In federal jail permanently,1851292800,1317059,55676
1501029,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,1355673,45636
1501030,0,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,3105583,54880
1501059,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,16265840,60
1501070,50,4,0,44,Account marked for deletion,In federal jail permanently,1851292800,28837586604,6249306
1501139,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,4893041,266
1501197,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,49726304,0
1501322,2,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,5529615,134103
1501343,0,1,0,2,Account marked for deletion,In federal jail permanently,1851292800,54885874,370087
1501377,2,1,0,403,Account marked for deletion,In federal jail permanently,1851292800,213438040,3275598
1501432,0,0,0,10,Account marked for deletion,In federal jail permanently,1851292800,11969492,0
1501493,1,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,26042627,6534
1501572,0,0,0,7,Account marked for deletion,In federal jail permanently,1851292800,214683463,425227
1501628,0,1,0,17,Account marked for deletion,In federal jail permanently,1851292800,14216239,209103
1501647,14,2,0,273,Account marked for deletion,In federal jail permanently,1851292800,1217814532,2153969
1501714,7,3,0,206,Account marked for deletion,In federal jail permanently,1851292800,799763746,3870528
1501738,1,1,0,25,Account marked for deletion,In federal jail permanently,1851292800,69384727,86984
1501754,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,5841317,4598
1501831,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,5581091,120
1502010,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54931,296
1502049,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,996487,120
1502054,1,1,0,833,Account marked for deletion,In federal jail permanently,1851292800,21396741,120
1502178,0,1,0,1,Account marked for deletion,In federal jail permanently,1851292800,19152189,272141
1502190,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,555873,4548
1502204,10,3,0,3,Account marked for deletion,In federal jail permanently,1851292800,756652614,1647596
1502420,0,0,0,12,Account marked for deletion,In federal jail permanently,1851292800,2422098,203
1502434,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3587951,276449
1502522,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,34715723,6895
1502524,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,21629545,17855
1502533,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,34370987,14090
1502538,0,1,0,4,Account marked for deletion,In federal jail permanently,1851292800,12172234,280228
1502591,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,14254889,12926
1502649,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2865864104,291547
1502677,0,1,0,8,Account marked for deletion,In federal jail permanently,1851292800,110987270,0
1502698,1,1,0,283,Account held until further notice,In federal jail temporarily,1822521600,64878013,2691833
1502750,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2500862,82714
1502944,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,351901,10422
1503024,1,1,0,7,Account marked for deletion,In federal jail permanently,1851292800,6862022289,845129
1503138,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3368507,13225
1503164,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1280869,12201
1503199,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,31204170,0
1503241,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,8439098,30700
1503251,1,4,0,1,Account marked for deletion,In federal jail permanently,1851292800,28631571,717436
1503261,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,11000828,121150
1503283,0,0,0,25,Account marked for deletion,In federal jail permanently,1851292800,31705115,397002
1503305,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,206829,2455
1503315,1,1,0,5,Account marked for deletion,In federal jail permanently,1851292800,24594556,730289
1503343,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,10910904,0
1503367,0,1,0,126,Account marked for deletion,In federal jail permanently,1851292800,1511078,0
1503410,3,4,0,9,Account marked for deletion,In federal jail permanently,1851292800,49704909,1955510
1503541,4,2,0,77,Account marked for deletion,In federal jail permanently,1851292800,48893952,1412009
1503543,2,4,0,71,Account marked for deletion,In federal jail permanently,1851292800,40651889,557917
1503634,0,1,0,2,Account marked for deletion,In federal jail permanently,1851292800,44045278,0
1503703,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,13271815,150797
1503737,38,7,0,633,Bug Abuse,In federal jail permanently,1851292800,11510775195,6586538
1503760,2,4,0,2,Account marked for deletion,In federal jail permanently,1851292800,1076951,697392
1503818,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,10693978,0
1503843,2,2,0,20,Account marked for deletion,In federal jail permanently,1851292800,1786315311,1443471
1503881,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2864071,13611
1503935,9,4,0,22,Account marked for deletion,In federal jail permanently,1851292800,24035958,3176669
1503951,0,0,0,12,Account marked for deletion,In federal jail permanently,1851292800,5258371,76721
1503966,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,6390469,7372
1504015,0,1,0,10,Account marked for deletion,In federal jail permanently,1851292800,33099219,272615
1504069,0,1,0,11,Account marked for deletion,In federal jail permanently,1851292800,37002107,243761
1504172,9,2,0,53,Account marked for deletion,In federal jail permanently,1851292800,278752319,0
1504333,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,15060001,119930
1504436,0,0,0,1,Multiple Accounts,In federal jail permanently,1851292800,2668579,9603
1504485,2,1,0,5,Account marked for deletion,In federal jail permanently,1851292800,26277813,105099
1504524,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,26715807,15960
1504560,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,225723193,450469
1504610,0,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,26449460,33632
1504627,3,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,698032507,1668580
1504684,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,3977539672,296268
1504883,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,224180,32150
1504931,2,1,0,1,Account marked for deletion,In federal jail permanently,1851292800,16609945,789514
1504999,5,8,0,402,Account marked for deletion,In federal jail permanently,1851292800,270446577,11016623
1505055,1,2,0,94,Account marked for deletion,In federal jail permanently,1851292800,587538440,0
1505061,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,4305944,0
1505092,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,30325769,27368
1505097,3,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,151579563,480
1505139,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,-3172204,13999
1505186,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,341534239,74810
1505253,0,1,0,35,Account marked for deletion,In federal jail permanently,1851292800,39825259,0
1505274,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,26048527,372730
1505347,2,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,15732875,99068
1505516,2,3,0,0,Account held until further notice,In federal jail temporarily,1822521600,263404883,233933
1505524,1,0,0,32,Staff See Notes,In federal jail permanently,1851292800,1346328,154052
1505587,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,9586355,9074
1505730,0,1,0,2,Account marked for deletion,In federal jail permanently,1851292800,47485276,274160
1505781,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,14738006,150606
1505822,0,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,24376693,270209
1506015,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,52497910,393001
1506017,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,5821544,19747
1506103,1,1,0,13,Account marked for deletion,In federal jail permanently,1851292800,79051969,681099
1506132,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,39975051,542187
1506198,0,0,0,248,Account marked for deletion,In federal jail permanently,1851292800,4317667,0
1506239,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,8294880,44614
1506336,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,40506413,0
1506368,8,2,0,30,Account Marked for Deletion,In federal jail permanently,1851292800,171044724,4977096
1506414,0,1,0,38,Account marked for deletion,In federal jail permanently,1851292800,3496418,0
1506476,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,96325559,0
1506557,5,1,0,32,Account marked for deletion,In federal jail permanently,1851292800,363920581,907342
1506728,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,564958,240
1506763,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,5466568,23989
1506796,3,0,0,112,Account marked for deletion,In federal jail permanently,1851292800,464240283,678736
1506901,0,0,0,263,Account marked for deletion,In federal jail permanently,1851292800,5943290,125568
1506927,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,59061612,215301
1507026,0,0,0,10,Account marked for deletion,In federal jail permanently,1851292800,2721797,26928
1507097,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,42648047,0
1507126,1,1,0,6,Account marked for deletion,In federal jail permanently,1851292800,6054750,869232
1507257,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,279601991,162202
1507442,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,238586127,27348
1507453,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,24538496,9383
1507477,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,31036400,8625
1507553,2,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,17749340,312416
1507583,0,0,0,63,Account marked for deletion,In federal jail permanently,1851292800,51081918,120
1507648,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,32220443,294050
1507745,73,32,0,464,Account marked for deletion,In federal jail permanently,1851292800,31451757,8324960
1507759,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,4652576,80950
1507795,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,355140,16457
1507842,1,7,0,156,Account marked for deletion,In federal jail permanently,1851292800,-1098182,382868
1507851,1,3,0,1,Account marked for deletion,In federal jail permanently,1851292800,363353575,223394
1507866,1,6,0,14,Account marked for deletion,In federal jail permanently,1851292800,1103178759,1740983
1507880,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,230797,6064
1507890,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,116723700,21682
1507916,18,11,0,7317,Account marked for deletion,In federal jail permanently,1851292800,46792458,6960156
1507927,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,11536060,530372
1507947,0,0,0,2,Staff Impersonation,In federal jail permanently,1851292800,741251,682
1507954,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,5607818,3980
1508063,2,0,0,8,Account marked for deletion,In federal jail permanently,1851292800,9144358,609179
1508149,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,730873193,95781
1508174,1,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,364233383,71181
1508190,0,2,0,61,Account marked for deletion,In federal jail permanently,1851292800,10114046,316861
1508242,2,1,0,12,Account marked for deletion,In federal jail permanently,1851292800,5026652,0
1508361,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,61255,12158
1508466,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,821492,1829
1508536,0,1,0,29,Account marked for deletion,In federal jail permanently,1851292800,194929414,0
1508540,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,85173562,290674
1508541,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1025024,6827
1508634,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2430138,32819
1508695,0,0,0,11,Account marked for deletion,In federal jail permanently,1851292800,1532406,2046
1508801,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1008344,85123
1508803,3,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,59030661,0
1508813,0,0,0,0,Account held until further notice,In federal jail temporarily,1822521600,19738158,16124318
1508827,1,1,0,1,Account marked for deletion,In federal jail permanently,1851292800,68638498,744965
1508833,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2498093,14425
1508869,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3187614,2102
1509003,1,0,0,15,Account marked for deletion,In federal jail permanently,1851292800,535805,24487
1509025,0,1,0,1,Account marked for deletion,In federal jail permanently,1851292800,14191305,242947
1509037,1,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,11005386,360541
1509052,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,24200596,297860
1509102,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,517312,3727
1509265,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,360643457,585740
1509333,14,4,1,39,Account marked for deletion,In federal jail permanently,1851292800,50080019,6044172
1509401,1,2,0,268,Account marked for deletion,In federal jail permanently,1851292800,813477,481991
1509416,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,98480,66928
1509424,2,4,0,9,Account marked for deletion,In federal jail permanently,1851292800,1887898767,2407340
1509448,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,112666514,533928
1509538,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,585368,0
1509542,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-12810,68902
1509570,2,1,0,1,Staff See Notes,In federal jail permanently,1851292800,3498410167,2276671
1509630,0,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,27842798,310889
1509642,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,10906395,105488
1509649,1,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,2867426246,1011399
1509652,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,10121120,97860
1509673,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,19102347,102407
