"ID","tag_image","respect","name","leader","age","tag","co_leader","capacity","members","rank","division","level","position","wins","leader_name","co_leader_name","leader_last_action"
46661,"46661-0.png",0,"Anti-Faction Mail Filter",442254,1022,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46665,"46665-0.png",0,"Semi-Retirement Home",272690,1021,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46667,"46667-60201.png",0,"Leader of",2020322,1021,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46670,"46670-0.png",0,"Kombat Elegy",1536356,1020,"K.E.",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46671,"46671-0.png",0,"Greater Good",2139661,1020,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46672,"46672-0.png",0,"The 1st Corp!",2582694,1020,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46674,"46674-0.png",0,"House of Pain",2108768,1020,"HOP",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46675,"46675-0.png",0,"Elite Panhandlers",1941490,1020,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46676,"46676-0.png",0,"unihero",1539438,1019,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46680,"46680-0.png",0,"cool kids gang",2658941,1019,"gods",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46684,"46684-0.png",0,"Chill Reviving Corner",2337957,1018,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46685,"46685-0.png",0,"That duke",2571073,1018,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46688,"46688-0.png",0,"oh no",1414694,1017,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46690,"46690-0.png",0,"Bellows",2646622,1017,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46691,"46691-0.png",0,"Shinigami",2368009,1016,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46694,"46694-0.png",0,"The Darklordz",2148814,1016,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46696,"46696-0.png",0,"nickdiaz",1536309,1016,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46697,"46697-0.png",0,"Lovelace",1941490,1016,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46704,"46704-0.png",0,"Beach house",2177499,1014,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46705,"46705-0.png",0,"Black_Clover",2662132,1013,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46706,"46706-0.png",0,"Ripplenet",2664331,1013,"RN",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46710,"46710-0.png",0,"Delblo killers",2629996,1012,"jml",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46711,"46711-0.png",0,"HollowTree",1600265,1012,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46712,"46712-16599.png",0,"pffffffffff",2612129,1011,"eggg",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46714,"46714-0.png",0,"Bees and cheese",505043,1010,"BnC",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46716,"46716-62916.png",0,"Cataclysmic Disorder",2599563,1010,"C/D/",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46718,"46718-51527.png",0,"Team Mikaelson",1784246,1009,"M",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46719,"46719-0.png",0,"Bees &#039;n Cheese",61158,1009,"BnC",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46721,"46721-0.png",0,"Mas puss",2224514,1008,"Fu2",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46722,"46722-0.png",0,"bosslady",2629048,1008,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46723,"46723-0.png",0,"Pace full",2613269,1008,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46729,"46729-0.png",0,"NebSen",2596074,1007,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46730,"46730-0.png",0,"Torn Lovers",2663221,1007,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46735,"46735-0.png",0,"MoneyStash",1019202,1006,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46737,"46737-0.png",0,"ChaosForged",2229818,1006,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46742,"46742-20875.png",0,"Vannacutt  Institute",1129278,1004,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46743,"46743-0.png",0,"Blue Barrettes",2627636,1004,"BlBr",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46744,"46744-0.png",0,"Cathedral",2250388,1003,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46745,"46745-0.png",0,"NOCLUE",2300250,1003,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46748,"46748-71302.png",0,"Central Style Haven",2483620,1002,"CSH",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46750,"46750-0.png",0,"reapers",2027046,1001,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46751,"46751-0.png",0,"Draconian bank",952456,1001,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46753,"46753-0.png",0,"Lets be Frank",849240,1000,"FNR",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46754,"46754-27687.png",0,"Night Owls",2511415,1000,"NO",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46755,"46755-0.png",0,"Yoinkers",2646895,1000,"YF",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46757,"46757-0.png",0,"Lunacy",2627636,999,"Lune",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46758,"46758-0.png",0,"Brother hood",2072147,998,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46761,"46761-0.png",0,"Treasure Island",98297,997,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46762,"46762-0.png",0,"DILLIGAF",2666220,997,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46763,"46763-50868.png",0,"selling",2645743,996,"",0,25,0,"Bronze",0,2,0,2,NA,NA,NA
46764,"46764-0.png",0,"Sanctum",2652585,996,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46765,"46765-0.png",0,"MnC waiting room",2057764,996,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46766,"46766-0.png",0,"Dcdsc",2595217,996,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46767,"46767-0.png",0,"umno",1359732,996,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46768,"46768-89359.png",0,"Prime Evil",2245851,995,"PEEL",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46770,"46770-0.png",0,"Kapnobatai",2623426,994,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46773,"46773-0.png",0,"NebSer",2596072,994,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46775,"46775-0.png",0,"The Best",2435972,994,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46776,"46776-0.png",0,"DrunkSharks",2568910,994,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46781,"46781-0.png",0,"Safe space",2363933,993,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46785,"46785-6240.png",0,"Franchissee Mafia",2614082,992,"HELL",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46786,"46786-0.png",0,"New Nexus",2646756,992,"NN",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46787,"46787-0.png",0,"Death to all",2611786,991,"DTA",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46788,"46788-0.png",0,"Zenya",2669158,991,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46789,"46789-0.png",0," HakKeGumi",174491,991,"???",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46792,"46792-0.png",0,"Bean Cake Supreme",2139906,990,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46794,"46794-0.png",0,"My Own Faction",2202201,989,"MOF",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46796,"46796-0.png",0,"MentosBuffoons",1795241,988,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46800,"46800-0.png",0,"Devine tree",2457786,987,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46802,"46802-0.png",0,"####",2631729,987,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46804,"46804-6785.png",0,"I&#039;m Broke",2662509,985,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46807,"46807-0.png",0,"Your mom",2020322,985,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46809,"46809-0.png",0,"Personal@Bank",1659605,984,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46810,"46810-0.png",0,"Dead fac",2575809,984,"LH",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46812,"46812-0.png",0,"Crimson Chaos",2255778,984,"CRCH",0,20,0,"Unranked",0,1,0,0,NA,NA,NA
46814,"46814-0.png",0,"ALIEN NATION",2154997,982,"ALN",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46816,"46816-0.png",0,"The test faction",2148470,982,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46817,"46817-0.png",0,"Anvil",564762,982,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46818,"46818-0.png",0,"aef",2148470,982,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46819,"46819-10662.png",0,"46819",2663665,982,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46821,"46821-0.png",0,"Natural Mentos in LONDON",2184889,981,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46823,"46823-0.png",0,"Adevarat",2253559,981,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46824,"46824-0.png",0,"Mythic",2639660,980,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46826,"46826-0.png",0,"Grims",2060650,980,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46827,"46827-0.png",0,"F0ck em an S0ck em",2648593,978,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46828,"46828-0.png",0,"Cba",2397012,978,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46830,"46830-0.png",0,"New Nexus 2.0",2646756,978,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46832,"46832-86969.png",0,"FRAG RAIDERS",2667106,977,"A",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46836,"46836-0.png",0,"HOUSE OF YIING JIA",2670174,976,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46840,"46840-0.png",0,"Lockbreakers",2333194,976,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46841,"46841-42390.png",0,"1234",2320008,976,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46842,"46842-0.png",0,"gUSS",358944,975,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46844,"46844-0.png",0,"Sector 31 Militant Group",2330820,974,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46847,"46847-0.png",0,"Sect 31 Militant",2632015,974,"S31M",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46849,"46849-0.png",0,"The legendary",2567216,974,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46851,"46851-0.png",0,"12233457",2000234,973,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46852,"46852-0.png",0,"738382299",2000234,973,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46853,"46853-0.png",0,"74737227",2000234,973,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46854,"46854-0.png",0,"Droxy's Empire",2696865,973,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46855,"46855-0.png",0,"Alpha Dawgz",1728062,973,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46857,"46857-0.png",0,"New World Order",1955740,972,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46859,"46859-0.png",0,"ButtStuff",2310467,972,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46862,"46862-0.png",0,"UPS-BANK",2652535,971,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46863,"46863-0.png",0,"Brotherhood of N.E.R.D.",2655242,971,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46865,"46865-0.png",0,"Thatstheone",1880075,970,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46868,"46868-0.png",0,"Nine",1463956,969,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46869,"46869-0.png",0,"The420Joint",2433941,969,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46870,"46870-17958.png",0,"SENDIT",2305906,968,"SDIT",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46871,"46871-0.png",0,"Easy",2335827,968,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46872,"46872-0.png",0,"ProjectSCC",2322997,968,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46874,"46874-0.png",0,"Alpha Dawgz 1.0",1783978,967,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46875,"46875-49732.png",0,"HomeFront",2258672,967,"HF",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46876,"46876-45277.png",0,"Vandalizing Mouse",2664137,966,"VM",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46879,"46879-0.png",0,"8383828229",2000234,964,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46880,"46880-9016.png",0,"Shadows of Impurity",2124173,964,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46883,"46883-0.png",0,"Str0nk",2504991,963,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46885,"46885-0.png",0,"Thunderdome",468866,962,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46886,"46886-51296.png",0,"Dumbledore's Army",1632859,962,"DA",0,20,0,"Unranked",0,1,0,0,NA,NA,NA
46887,"46887-0.png",0,"Wild Lotus",2482956,962,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46888,"46888-4751.png",0,"Hostel",2651907,962,"H",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46889,"46889-0.png",0,"gone 111",1151690,962,"TBs",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46890,"46890-0.png",0,"runnerz",2601855,962,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46892,"46892-0.png",0,"Velocity",2639660,962,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46893,"46893-0.png",0,"SlideGang",2675222,962,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46895,"46895-84955.png",0,"Night Stalkers",2658871,960,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46897,"46897-0.png",0,"000",2664137,959,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46898,"46898-76819.png",0,"IIIIIIIIII",2651907,959,"hi j",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46900,"46900-0.png",0,"King of War",2482244,959,"#war",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46902,"46902-0.png",0,"CrackHouse",2624941,958,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46904,"46904-0.png",0,"Hatamoto Samurai's",1586642,957,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46909,"46909-0.png",0,"Argonautas",2676319,955,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46910,"46910-0.png",0,"Coca puffs",2558558,955,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46911,"46911-0.png",0,"Di Ravello",2631891,954,"DRV",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46913,"46913-0.png",0,"ApocalypticDarkness",2491706,954,"AD",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46914,"46914-0.png",0,"Figure8",2371366,954,"252",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46915,"46915-0.png",0,"Fortitudine",1512866,954,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46917,"46917-0.png",0,"Monkeys",2315421,954,"Fok",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46918,"46918-0.png",0,"Scape From Torn",1640452,953,"SFT",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46920,"46920-0.png",0,"Fight Kill Repeat",1363908,953,"FKR",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46923,"46923-64345.png",0,"-Blood Tower-",2540539,952,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46925,"46925-0.png",0,"Doom's Corp",2404778,951,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46926,"46926-0.png",0,"RideOrDie7",1795198,950,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46927,"46927-0.png",0,"Hidden Shadows",2160660,950,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46931,"46931-0.png",0,"YUNG BRATZ",1944501,950,"YGBZ",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46933,"46933-0.png",0,"DeathLooms",1866129,949,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46936,"46936-55299.png",0,"Ycarus Invest",2678237,949,"YCIN",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46937,"46937-0.png",0,"WoodWorks",2144324,949,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46941,"46941-0.png",0,"Bussan crime family",2650467,947,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46942,"46942-0.png",0,"BLA BLA BLACK SHEEP",2625629,947,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46943,"46943-0.png",0,"Golden Kappa",2152983,946,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46946,"46946-0.png",0,"Goon Swarm",2600297,946,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46947,"46947-0.png",0,"The Frank Bank",2408592,945,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46948,"46948-32724.png",0,"Order of the Dawn",2677218,945,"DAWN",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46949,"46949-3284.png",0,"1011",2245851,945,"",0,25,0,"Unranked",0,1,0,0,NA,NA,NA
46950,"46950-82976.png",0,"The Seekers",2297558,945,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46952,"46952-0.png",0,"O.F.",2662467,944,"O.F.",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46957,"46957-0.png",0,"Bank...",2066105,943,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46959,"46959-0.png",0,"TC hero&#039;s",1289040,943,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46960,"46960-0.png",0,"Ass Kickers United II",2607327,943,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46961,"46961-0.png",0,"BirdsOfPeace",2216313,943,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46962,"46962-0.png",0,"Ass Kickers III",2661536,943,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46963,"46963-0.png",0,"Masternick",2307661,943,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46969,"46969-0.png",0,"Insane-Asylum",2393689,941,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46971,"46971-0.png",0,"Kiss My ...",2038061,940,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46972,"46972-0.png",0,"Central revive",2383145,940,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46974,"46974-0.png",0,"SwordArtOnline",1052449,939,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46975,"46975-0.png",0,"Torns Most Casual",2612423,939,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46976,"46976-0.png",0,"Invictius",2396437,939,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46977,"46977-0.png",0,"The Raging Rebels",2605230,938,"TRR",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46979,"46979-76241.png",0,"ICA-AGENCY",2664137,938,"ICA",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46980,"46980-0.png",0,"One guy and a shack",1906746,938,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46981,"46981-0.png",0,"Monkey George",2109482,938,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46986,"46986-0.png",0,"Lavish",1182047,936,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46987,"46987-2665.png",0,"Monkey Island",2309501,936,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46988,"46988-0.png",0,"The Rat Army",2627063,935,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46989,"46989-0.png",0,"Nexus",2558212,935,"OPS",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46990,"46990-60974.png",0,"hentai funhouse",2084517,935,"fun",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46993,"46993-0.png",0,"Arzonists",2682063,934,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
46994,"46994-0.png",0,"Mess",1686346,934,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
46997,"46997-0.png",0,"Passive Airlines",2583773,934,"HELP",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
46998,"46998-0.png",0,"hhh",1951018,933,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47000,"47000-0.png",0,"Winning",2064343,933,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
47001,"47001-0.png",0,"Fight club",1974447,933,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
47002,"47002-0.png",0,"Box3r",2259246,933,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
47003,"47003-0.png",0,"Wild Hogs Pancake House",2672002,933,"WHPH",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47004,"47004-0.png",0,"not joining your faction",1284243,932,"GTFO",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
47005,"47005-0.png",0,"We Love Money",2681866,932,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47006,"47006-0.png",0,"Mr banks",2679882,930,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47008,"47008-0.png",0,"The Lazy Brothers",1125545,929,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
47009,"47009-0.png",0,"L3G1ON",2224514,929,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47010,"47010-0.png",0,"emacs  vim",1492165,929,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
47011,"47011-0.png",0,"The Passive Brothers",1125545,928,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
47014,"47014-0.png",0,"Heqd",2611150,927,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47015,"47015-0.png",0,"TOE",1568822,927,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
47016,"47016-7490.png",0,"The Sons of Virgins",2687220,927,"SOV",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
47017,"47017-0.png",0,"Anaesthesia",2683603,927,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
47020,"47020-0.png",0,"FBI'S",2469497,926,"KFC",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47021,"47021-0.png",0,"Empire 69",2440234,926,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47024,"47024-29492.png",0,"The Kult of Reptiles",2658385,926,"KOR",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47025,"47025-0.png",0,"Cheese",2208608,925,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47029,"47029-0.png",0,"L3G1ONS",2224514,924,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47033,"47033-0.png",0,"Scarlet Knight Sky",2200572,924,"SKS",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47036,"47036-0.png",0,"ProN00B",2427122,924,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47038,"47038-0.png",0,"Banker",1690243,923,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
47040,"47040-0.png",0,"I.M.E",2251910,923,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
47041,"47041-28736.png",0,"Salt Mountains",2141022,922,"SALT",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47043,"47043-0.png",0,"100 Bullets",2464439,921,"CINC",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47044,"47044-0.png",0,"Paradise Retreat",1982692,921,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47045,"47045-0.png",0,"Another",2380604,921,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47046,"47046-0.png",0,"Discharge This PT!",1483140,921,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47047,"47047-0.png",0,"Assassin's United",2623743,920,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47049,"47049-0.png",0,"What",2685956,919,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47051,"47051-0.png",0,"Abusement",2684058,919,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
47053,"47053-0.png",0,"killaa&#039;s Paradise",1665604,918,"kill",0,20,0,"Bronze",0,2,0,1,NA,NA,NA
47054,"47054-0.png",0,"TwoTwenty",2100797,918,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
47055,"47055-0.png",0,"Thotta Pollum Myrole(TPM)",1425797,918,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
47056,"47056-0.png",0,"Schlong Sharing",2527153,918,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
47057,"47057-0.png",0,"Torns new start",2614821,918,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47059,"47059-0.png",0,"novice",2390783,917,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
47061,"47061-0.png",0,"Reason 2 Rage",2062002,917,"r2r",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
47062,"47062-38645.png",0,"Wicked Souls",2625629,917,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
47064,"47064-35775.png",0,"Another_Faction",2579765,916,"ANOT",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47065,"47065-0.png",0,"Zywane",434715,915,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47066,"47066-0.png",0,"Mc lovin&#039;",595351,915,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
47068,"47068-0.png",0,"Posse Comitatus",2683795,915,"PC",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47069,"47069-0.png",0,"REekeeme",2664657,915,"fff",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
47072,"47072-0.png",0,"Natural Born Killerz",2687447,914,"NBK",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47073,"47073-0.png",0,"Extortion",2187767,914,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47076,"47076-0.png",0,"Irusu",2595732,913,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47077,"47077-0.png",0,"PoKeRMaDNeSS",2653092,913,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
47078,"47078-0.png",0,"Nightclub",2672627,912,"CZE",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47079,"47079-0.png",0,"Crazy Zombies",2690683,912,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
47081,"47081-0.png",0,"Agency ICA",2664137,912,"ICA",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
47082,"47082-0.png",0,"Weebster",865545,912,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
