uid,name,level,la,fid,faction,rankedwarhits,attackswon,xantaken,useractivity,retals,boostersused,energydrinkused,specialammoused,dukecontractscompleted,refills,total
1381375,TCHunter,100,1718850639,8706,Carbon,542,10994,8444,13668541,142,70,799,3596,585,2880,10209453683
1381769,Dexter,100,1718875678,16628,Chain Reaction,774,25193,9904,55686872,40,438,1245,23490,1611,3621,13285146188
1382948,klinn369,100,1718877070,6731,The Next Level,705,9694,3155,5188681,62,650,730,8468,445,1826,5488792766
1384061,Potato_Queen,39,1718862752,21665,Monarch Army of Light,1622,7559,3865,4867968,65,111,212,541,166,1356,3859721741
1384832,Dyana14_Elena,59,1718872254,10856,REK II,113,2250,1693,14407515,0,48,58,0,73,571,891323825
1385260,Markland,100,1718878406,10174,AQUA-Poseidon,589,43301,7819,18483714,1514,2423,4197,45818,1617,2562,14816591090
138635,Code0,100,1718872297,3241,JFK,527,19274,12193,17793577,44,744,3850,1185,2513,5048,16308063651
1386437,DoubleG,100,1718860829,366,Evolution,300,15827,5774,13636013,54,441,1873,7416,152,2109,6605947173
1386777,Strommer,100,1718852864,18736,Monarch Research,742,18008,8563,10159061,239,269,719,14049,1222,4005,10897929228
138737,argh,100,1718875217,21368,Escensio Incursus,1898,39903,8314,35076370,2748,1602,1983,39933,1782,4026,11228850642
1388804,JustKyle,33,1718854991,37595,The Corporation,1613,5603,2389,6419093,91,2858,73,5328,95,1072,2428485086
1389080,Collete,100,1718877363,9100,The Black Hand,947,54828,9882,106260737,334,917,4487,116954,1831,4689,14610769081
1391722,Kalish,100,1718878288,12893,Darkside,833,13720,3277,9324912,78,49,1106,11415,917,914,3640954340
1393307,NlcoRobln,99,1718871626,21665,Monarch Army of Light,1469,6830,3561,7327036,33,125,214,17685,1027,1929,4268175431
1394423,Mead,100,1718857545,41419,Riot,1965,14446,4605,12588064,669,761,1525,61767,610,1758,6354814662
1395147,MasterSenpai420,100,1718869312,13502,Dead or Alive,634,26833,4860,17056394,68,129,2338,1383,457,860,3948693960
1402437,Rodrick,47,1718878035,15151,The ZOO,156,4274,685,1868523,0,88,166,110,88,318,50207350
1402442,marius13,100,1718858959,18569,Romania Elite Kommando,1801,18044,6208,11103005,307,525,653,43988,1830,3811,9101929253
1403604,ieatcarpets,100,1718871223,9533,Natural Selection,1983,22724,9439,28014234,54,653,1264,21285,1180,3499,13424516824
1403817,Khaleesi,96,1718860579,231,Destructive Anomaly,179,7180,3303,6884886,7,911,572,19400,877,1391,3348981930
1404499,marsey99,99,1718853368,11747,Natural Selection II,616,8542,4524,10652279,80,764,1739,40557,111,1162,5395646069
1405029,Plabon,100,1718858281,20514,Monarch X,4296,11713,4082,11310931,444,179,734,61591,1283,1287,4077982437
1406247,zargoz,65,1718876949,37595,The Corporation,741,1606,1356,2534981,30,56,712,38,125,754,844563549
1409655,Someone,100,1718876834,41702,39th Street Warriors,256,12001,8573,13270093,134,54,1221,4000,441,3762,10664486151
1409712,Kryptos,100,1718876978,21368,Escensio Incursus,1137,11720,5155,11526247,180,540,561,20187,450,1814,7222066283
1413767,maxorke,75,1718858357,44762,The Iron Maiden,1374,2281,1692,4957446,38,22,30,116,45,664,1409988137
1414372,Fortytwo,100,1718878442,16628,Chain Reaction,1268,36144,13317,69518211,74,4400,2619,44333,2338,5032,16421828750
1414429,Slothex,100,1718877207,9533,Natural Selection,2997,41655,9888,25400910,174,510,3988,30312,1900,4325,11310020102
1414758,Mellomarshall,89,1718857496,14821,JFK - Future Killers,2578,7993,1654,4943704,10,527,663,0,121,804,1110780906
1414939,Brad,100,1718842593,8336,Monarch HQ,805,18838,6532,29414870,557,557,970,24442,354,1579,9087255130
141605,Bish,100,1718854743,21526,NS Bomb Shelter,919,19495,5065,31099506,194,644,13898,75021,1239,1962,7342645958
1417595,fd24,100,1718865596,9032,Wolf Pack,397,15848,5989,11958181,28,106,566,15066,1187,2011,6233179834
1418060,Hazzi,100,1718873248,18736,Monarch Research,360,10557,4661,5293454,32,125,2250,12137,454,1759,5582239991
1422545,13thfriend,94,1718874268,937,Sport Club,645,6529,1353,12073150,21,268,27,29967,1134,1038,3481837693
1422839,_Dean_,100,1718862704,40775,WarDogs HQ,783,13794,4391,14957392,407,152,175,14379,383,1500,4335860095
1423028,Wax,97,1718868216,6799,The Untouchables,634,5837,2715,10467124,119,277,2072,1270,192,1130,3043811323
1423268,corpheus,74,1718877543,7282,Luscious Dreams,648,2336,1472,10883566,3,63,85,0,63,757,1087404714
142425,Hokin,100,1718863211,230,PT-Family,673,11990,4859,15821776,76,141,23552,223,666,1780,7019868910
1424399,IceIceBaby,100,1718869880,7835,Monarch Mutation,1887,17017,5160,13273199,69,133,1018,1036,319,2724,5463100814
1425079,firefinal2,100,1718871016,2736,Itsi Bitsi Bikini,525,10458,7006,6717645,40,269,252,6610,335,2162,8155115205
1425134,TheProfessor,99,1718872700,25025,DP Warriors,197,7867,4466,54003241,33,223,569,19951,527,792,5375536077
1425527,Putin,100,1718851942,2013,Subversive  Alliance,927,60800,10944,14557237,129,535,3241,52387,2263,4624,11864458097
1425669,Odd,100,1718877806,13665,PT-Penguins,912,15620,7178,27855290,231,734,3650,27610,789,2744,8510549961
1425903,Paddington,100,1718856127,15151,The ZOO,3333,20255,3915,38919987,1407,661,2205,31372,442,1206,4031744010
1426779,Sherlock,100,1718878341,8336,Monarch HQ,1444,14207,5420,43789996,93,146,209,2065,338,2098,7379846245
1427586,Enquillion,89,1718869469,8384,Savage Plague,914,2604,1750,2274472,16,157,1770,6483,289,2827,3796810624
1429005,NN_,100,1718866005,33097,Occultus,774,15163,2724,11722867,119,466,4559,30389,829,1325,3641304430
1429645,MaxHeadRoom,100,1718878169,8336,Monarch HQ,736,32832,8507,72450218,193,487,3599,52354,812,2250,8559814800
14297,-Atlas-,100,1718856982,525,Ministry of Mayhem,2014,19356,6503,20684190,955,1545,4029,69315,1687,4739,12904202103
1433317,Zulu,100,1718871321,13784,WarBirds,601,15888,7752,27933399,69,605,1879,42750,814,2689,9440917150
14339,bonafide10,94,1718876209,22492,Dystopia,533,7913,2061,6230010,39,44,426,14499,601,870,2328605706
1436684,Retaliator,100,1718863173,14078,~Twisted~,390,25598,7062,24014230,328,1131,1617,1490,826,3542,11445230131
1438699,TsGiScottC,100,1718878370,7282,Luscious Dreams,4653,16038,2151,13057298,175,268,1158,20193,813,697,1362769419
1439845,Typhon,100,1718878361,8151,Chromatic,6762,17486,8033,20122034,1008,2069,3380,56511,533,3598,14508604372
1440257,Raracure,100,1718866704,2736,Itsi Bitsi Bikini,600,10002,5130,16915728,76,70,187,1722,76,3150,7694315289
1441750,_SCOFIELD_,100,1718877919,16628,Chain Reaction,1058,18269,4095,28220472,205,3367,8143,51849,1382,1498,1.99566e+13
1443076,Euphoria,100,1718866665,8867,Monarch Chrysalis,4211,16514,5373,32072487,800,1396,14660,23729,664,2429,2.727e+12
1444059,JVS,100,1718877040,9041,PT-Calculated,533,20552,5956,10564640,66,233,811,66486,1660,1752,5670796653
1445491,Ankando,77,1718851107,48002,Corrupted Phoenix,1056,8149,1828,2239781,136,99,580,12500,342,1078,1166278837
1446245,SpaceSuit,100,1718867459,5431,Ghost Ship,2487,17941,6078,15913994,751,224,9894,49051,1823,2147,7993961569
1446761,frostedclaws,100,1718871645,89,Catalysis,465,13415,7480,13455002,112,90,2200,10061,603,3212,9255951965
1447284,Titania,44,1718874910,7835,Monarch Mutation,1484,13043,6409,13631868,325,207,3291,16645,529,2392,6589712470
1449712,GunAndRoses,96,1718877907,15046,We Are Rising,1234,10454,3005,5125358,295,147,267,2720,111,1349,3159338499
145,RobinHood,100,1718877957,16312,39th Street Killers X,474,20116,3990,10205826,12,412,1086,28310,2058,2323,7214033334
1451911,CillitBang,73,1718875663,8085,Nuclear Blast,249,2561,1620,1960780,4,221,5,4021,155,942,1388371204
1453358,Blakey,95,1718867068,8867,Monarch Chrysalis,1663,11141,3642,9321962,76,219,2842,17686,398,1184,3634444071
1453867,BabyKnight,92,1718876652,89,Catalysis,630,10100,3213,7557309,37,126,156,0,383,1353,2962182102
1454569,RectumRaider,100,1718874671,11581,Natural Selection III,3130,22339,3905,26757739,916,378,2938,40282,1089,1352,3810400198
1455113,Twister99,100,1718847887,9100,The Black Hand,960,13572,6215,11036959,91,302,1989,1306,487,2210,7890676031
1455160,DoughBoy,99,1718876214,9412,BLACK STATUES,756,6780,1748,6336251,87,109,672,42259,1172,1120,3297782026
1455847,Para,100,1718877226,230,PT-Family,1059,48096,13223,71055639,612,2769,3675,112087,3104,4801,7.2324e+12
1456875,ShadySixtyNine,100,1718862039,89,Catalysis,973,17818,5377,27166815,195,619,3941,89313,1757,2173,6889653069
1457011,Pantagruelion,90,1718872739,33007,HAKA,431,7742,3825,3769393,70,174,136,7833,1070,235,3488260256
1457203,Woke,100,1718878010,51926,Inglorious Basterds,5753,15638,5309,7460793,611,421,1313,14800,628,1628,5904289706
1457659,MM_Jolie,100,1718877594,40518,Monarch Oscuridad,3127,20752,10702,14959442,717,492,1003,17660,722,4519,12100297569
1458370,Heinn,100,1718878245,7986,Assassin Team,1688,20037,6521,18746793,584,255,1475,25392,1915,3345,9671652665
1458618,Iceywater,88,1718877262,89,Catalysis,1613,10311,4243,14554265,407,229,1069,6373,475,1371,4126747306
1458813,Hyp,100,1718863558,231,Destructive Anomaly,150,14014,5935,10606277,173,662,3102,17481,920,2201,7526945399
1459008,MrMayhem57,75,1718868168,44164,Bullets & Booze,1722,3257,1480,1974072,16,16,210,2220,50,617,866095469
1459388,sa69,100,1718870931,9032,Wolf Pack,154,12914,7003,10290889,99,74,571,11817,1073,2386,7637943883
1461425,Brockman5000,96,1718877423,36660,Premature Attackulation,1901,11548,2581,7606515,24,181,841,5516,379,1063,2211368792
1461511,Eagle_Eye,100,1718854750,230,PT-Family,748,28834,7146,29953747,156,556,4069,52457,2237,4140,11518946276
1461513,twak,100,1718844028,9533,Natural Selection,447,12713,9709,11558855,20,112,188,1500,263,4481,11625712380
1461614,Blackbear,100,1718871230,7835,Monarch Mutation,285,18286,11468,34276517,185,694,3289,12995,2545,4395,13722756381
1462606,TheKillingJoke,100,1718870949,41929,Valor,6169,16906,3846,11398096,399,417,1310,13599,278,1563,5061201827
1462787,TheDarkness,74,1718848112,8500,Extinction,41,5471,1011,2779572,2,11,0,16414,313,761,420355724
1462939,Lotsobelly,99,1718865991,41929,Valor,2363,11512,2908,9068911,237,408,503,4032,243,1620,3734563468
146327,SaltyClam,100,1718870474,36891,FLATLINE,564,12991,5826,8643971,310,250,267,19155,300,3166,8943157144
1466443,GogetaD1,100,1718863304,11747,Natural Selection II,1999,11792,4413,12592349,175,110,5263,12296,568,1824,5587953017
1467045,Mr_Gold,97,1718851021,6974,Onion Smugglers,686,11144,6772,6375255,55,82,98,1105,207,2023,6734161124
1468,acesoron,100,1718858464,9533,Natural Selection,2545,25544,5411,8444437,804,1185,8590,33490,845,1980,8790861918
1468764,Heasleys4hemp,100,1718854134,13784,WarBirds,1431,24778,7016,32360764,291,998,2426,47963,1211,2468,7635079073
1468841,DamonsDemon,100,1718874891,48112,undecided,3264,27688,9407,44717571,1498,1005,7343,18001,728,4700,4.5e+10
1468963,BigGumby,100,1718860942,8706,Carbon,296,21568,6115,13885728,248,830,1444,56080,1816,2250,7873467328
1470490,OhJeeZ,99,1718871232,231,Destructive Anomaly,264,7904,4758,6556866,15,117,352,1851,309,1318,4655622839
1472890,Teq,100,1718867532,42125,ODB,2876,13964,3324,14026729,998,314,3813,26501,601,1331,3257867449
1473117,Dlgraphicz,40,1718876526,8537,NNGO,161,2588,1323,2419787,4,169,52,313,344,345,556466719
1474000,LilHeaz,99,1718860176,13784,WarBirds,596,9832,4206,4474409,26,429,725,13365,660,1650,4478602670
1474240,boonick44,99,1718860631,33458,SA One  Punch,168,12985,5145,12623236,15,1068,167,76773,2526,1493,7469614202
1476986,Vayne,100,1718878310,19,39th Street Killers,691,13498,4607,28739013,213,955,16536,17528,445,1649,5.76e+10
1477459,KingLion,100,1718877100,7835,Monarch Mutation,1703,20352,3877,30138567,980,1396,8313,48250,505,1548,1.314e+11
147761,The_Joker,100,1718859566,20747,Damage Inc,2110,31368,9947,38164335,1829,1442,2191,41931,1928,3005,16127558522
1478085,Ethanol,81,1718857209,9041,PT-Calculated,458,5922,2156,6016360,15,51,1388,571,225,787,1722600624
1478582,Chanti,100,1718877280,14078,~Twisted~,495,34940,10110,58685447,200,729,2355,11830,478,3120,10973252469
1478603,Ojac,100,1718876718,8706,Carbon,175,8259,4921,9002612,34,162,1088,1339,931,1055,7850029246
1480019,bobdawildman,35,1718876651,7709,Vulpes Vulpes,1170,9274,4566,10154325,183,92,1962,11069,232,1820,6193284480
148085,maxxratt,89,1718854711,17133,Torn Medical,214,9141,2854,5246995,11,538,187,19737,1633,1721,3633561212
1480987,Eternal,100,1718875391,8706,Carbon,298,17326,11134,25737134,237,680,1043,4983,392,4344,12838917725
148386,eveo,100,1718876831,9533,Natural Selection,2591,51793,9139,21492804,314,977,7012,80698,1558,4615,13964154826
1484134,xSpite,93,1718849890,10913,Unbroken Silence,436,3998,3577,4242660,138,402,2116,1307,197,1583,4150619929
1486770,Dragon,99,1718872441,18963,Search & Destroy,5178,14046,6583,36082664,384,309,1223,3200,498,2235,8553202020
1486772,Smiles,100,1718878529,28349,Dexter&#039;s Laboratory,5186,31789,11559,85765694,948,2574,9820,64162,2264,4064,15865819119
